app_id,helpful,funny,date,is_recommended,hours,user_id,review_id
1551360,2,0,2021-11-10,true,245.7,3752330,139999
386360,0,0,2020-09-18,true,205.9,3759087,140000
1361210,0,0,2022-12-02,true,56.1,3774942,140001
548430,3,0,2021-11-15,true,410.5,3839278,140002
236390,0,0,2017-12-17,true,164.1,3844881,140003
294100,0,0,2022-02-07,true,118.4,3857305,140004
1760250,0,0,2022-11-29,true,11.5,3935708,140005
377160,0,0,2021-07-05,true,28.3,4044684,140006
377160,0,0,2020-12-09,true,342.2,4051707,140007
976730,0,0,2020-02-15,true,72.0,4076419,140008
546560,0,0,2022-02-28,true,23.4,4098355,140009
1092790,0,0,2021-12-26,true,16.0,4102363,140010
275850,0,0,2022-11-03,true,301.2,4106854,140011
252490,0,0,2018-12-04,true,189.5,4117233,140012
107410,0,0,2019-06-24,true,840.0,4410000,140013
1824220,0,0,2022-06-18,true,60.1,4426534,140014
1240440,2,0,2021-11-16,true,2.7,4440545,140015
730,2,0,2020-01-05,false,991.2,4518998,140016
686810,0,0,2022-09-02,true,40.6,4615809,140017
1361210,0,0,2022-11-30,false,47.7,4623511,140018
1190000,0,0,2022-06-16,true,64.6,4707418,140019
291550,0,0,2017-04-15,true,17.5,4709746,140020
252490,0,0,2022-08-24,true,992.1,4722782,140021
1245620,0,0,2022-03-02,true,153.3,4867795,140022
39210,0,0,2021-11-08,true,270.0,4871255,140023
815370,0,0,2021-03-14,true,6.9,4932784,140024
440900,0,0,2021-06-04,true,199.4,4944670,140025
377160,0,0,2020-05-02,true,519.3,5056903,140026
306130,0,0,2020-12-04,true,24.4,5077490,140027
686810,0,0,2021-07-26,true,98.4,5080558,140028
1361210,0,0,2022-12-01,false,116.2,5089701,140029
975370,0,0,2022-12-07,true,19.6,5092648,140030
814380,0,0,2022-03-12,true,87.1,5169206,140031
1361210,7,0,2022-12-29,false,35.1,5224330,140032
311210,6,0,2016-03-04,false,538.0,5319679,140033
1091500,0,0,2020-12-12,true,127.1,5368564,140034
275850,3,0,2016-08-16,false,22.5,5378481,140035
377160,0,0,2022-03-20,true,327.9,5804423,140036
250900,0,0,2021-04-04,true,37.5,5881383,140037
435150,0,0,2018-12-04,true,180.4,5938217,140038
1172620,0,0,2021-02-06,true,549.5,5971156,140039
261550,2,0,2020-04-17,true,93.2,6144601,140040
275850,0,4,2016-08-27,false,6.0,6200143,140041
22380,2,0,2022-01-05,true,52.5,6368983,140042
1142710,0,0,2022-07-19,false,512.2,6372577,140043
1222670,0,0,2021-04-25,true,4.3,6374564,140044
730,0,0,2022-03-29,true,590.1,6413186,140045
1172620,0,0,2021-05-30,true,9.1,6541637,140046
602960,0,0,2022-05-21,true,98.0,6610332,140047
275850,3,0,2017-10-21,true,48.0,6712777,140048
1325200,0,0,2021-04-10,true,224.6,6742343,140049
613100,0,0,2021-08-08,true,133.1,818899,140050
244850,0,0,2020-03-24,true,33.6,3715870,140051
1144200,0,0,2021-12-21,true,59.2,4725495,140052
1113120,0,0,2022-12-19,true,62.6,4860199,140053
1085660,0,0,2020-12-07,true,865.7,6314028,140054
381210,2,0,2021-11-30,true,459.5,6758006,140055
1091500,0,0,2022-12-04,true,80.6,127368,140056
730,0,2,2020-05-27,false,585.0,221221,140057
1332010,0,0,2022-07-31,true,7.1,238980,140058
1332010,3,2,2022-09-09,false,5.8,281593,140059
1244460,0,0,2022-07-10,true,327.3,295023,140060
291550,0,0,2020-12-06,true,301.4,367729,140061
346110,0,0,2017-11-26,true,257.8,526693,140062
107410,0,0,2021-03-08,true,36.0,558755,140063
291550,0,0,2020-10-23,true,24.5,580042,140064
976730,5,0,2019-12-03,true,2.1,582370,140065
250900,0,0,2017-06-30,true,420.8,600314,140066
548430,2,0,2019-07-01,true,29.7,625169,140067
218620,3,2,2015-02-27,true,73.6,702098,140068
1151340,0,0,2021-03-31,false,16.1,705868,140069
1811260,0,0,2022-11-27,true,190.3,764402,140070
1599660,0,0,2022-12-03,true,11.7,774163,140071
275850,32,6,2016-09-23,true,66.5,779091,140072
431960,0,0,2021-02-12,true,2.8,821733,140073
271590,0,0,2022-11-27,true,112.1,878293,140074
1259420,0,6,2021-05-21,false,2.1,954617,140075
1250410,0,0,2020-10-07,true,315.5,1022415,140076
284160,0,0,2021-03-29,true,145.1,1060966,140077
1172620,0,0,2021-02-03,true,14.3,1170758,140078
252490,0,0,2022-05-22,true,455.3,1232008,140079
