app_id,helpful,funny,date,is_recommended,hours,user_id,review_id
602960,0,0,2019-06-06,false,0.8,4902362,159999
730,2,0,2020-04-23,true,542.3,4909647,160000
1222670,0,0,2022-09-17,true,2.1,4963377,160001
252490,0,0,2019-07-04,true,980.6,4986105,160002
431960,0,0,2020-10-15,true,38.7,5022278,160003
570,0,0,2017-11-12,true,251.7,5050072,160004
1142710,0,0,2022-08-24,true,97.5,5077814,160005
440900,0,0,2021-04-27,true,40.5,5109710,160006
105600,0,0,2020-12-05,true,181.1,5150581,160007
292030,0,0,2015-05-29,true,223.6,5177458,160008
1384160,0,0,2022-03-26,true,153.3,5181047,160009
236850,0,0,2020-06-12,true,449.5,5209736,160010
1091500,0,0,2020-12-15,true,42.4,5214255,160011
431960,0,0,2020-10-07,true,57.2,5276127,160012
1361210,0,0,2022-12-06,true,139.2,5349417,160013
374320,18,0,2016-04-12,true,228.0,5354149,160014
275850,0,0,2022-03-02,true,87.5,5434171,160015
1151340,0,0,2020-04-15,false,8.9,5445925,160016
275850,4,0,2018-07-19,true,145.0,5458333,160017
108600,0,3,2021-07-03,true,154.2,5473331,160018
252490,0,0,2021-12-26,true,131.5,5483042,160019
292030,0,0,2017-06-03,true,244.4,5512498,160020
275850,6,0,2016-11-08,false,9.9,5604667,160021
1174180,0,0,2022-05-19,true,356.9,5655411,160022
386360,0,0,2019-07-04,true,336.3,5680004,160023
252490,0,0,2016-01-26,true,72.7,5710861,160024
815370,0,0,2019-11-26,true,23.6,5800821,160025
570,3,0,2012-12-12,true,312.5,5829165,160026
236850,0,2,2020-02-26,false,771.5,5830397,160027
1237320,0,0,2022-11-11,true,18.6,5862431,160028
386360,0,0,2022-10-11,false,0.2,5967745,160029
1449850,0,0,2022-11-23,true,124.2,5969376,160030
394360,0,0,2021-11-24,true,234.0,5978982,160031
291550,0,0,2020-09-29,false,86.3,5983530,160032
230410,0,0,2016-11-24,true,548.8,6000123,160033
1794680,0,0,2022-11-23,true,15.0,6031939,160034
294100,0,0,2022-05-16,true,752.6,6052188,160035
1789480,0,0,2022-10-19,false,58.3,6059977,160036
1938090,0,0,2022-11-17,false,5.5,6062172,160037
1259420,0,0,2022-09-20,true,20.1,6086053,160038
629730,0,0,2022-04-23,true,175.4,6149864,160039
394360,0,0,2019-06-05,true,373.6,6153612,160040
238960,0,0,2016-05-17,false,0.9,6288317,160041
1091500,2,0,2020-12-29,true,118.6,6303352,160042
1172620,0,0,2022-12-01,false,20.0,6304048,160043
359550,0,0,2016-03-04,true,828.6,6318008,160044
394360,0,0,2020-04-14,true,199.0,6342653,160045
431960,0,0,2021-06-12,true,70.7,6404107,160046
1091500,2,0,2021-06-18,true,2.0,6460886,160047
1172620,0,0,2021-02-14,true,27.3,6497517,160048
202970,0,0,2012-12-12,true,15.9,6528541,160049
381210,0,0,2021-11-17,true,87.0,6550740,160050
236850,0,0,2021-10-18,true,962.4,6617301,160051
518790,0,0,2020-09-13,false,269.5,6650239,160052
431960,0,0,2021-05-14,true,44.3,6756615,160053
244850,0,0,2015-06-01,true,0.5,6766310,160054
108600,3,0,2017-12-05,true,89.5,5946499,160055
1222670,0,0,2022-05-10,true,23.1,6334196,160056
294100,0,0,2019-07-01,true,134.9,175513,160057
397540,0,0,2020-03-16,true,163.2,195808,160058
431960,0,0,2022-03-02,true,3.7,198714,160059
1250410,3,4,2020-09-13,false,54.1,230771,160060
438100,3,0,2022-07-25,false,219.4,248471,160061
1222670,3,0,2020-12-30,false,23.8,342300,160062
431960,4,2,2021-02-14,false,2.7,346350,160063
730,2,0,2020-03-14,true,377.4,355798,160064
284160,0,0,2022-08-25,true,21.1,436076,160065
250900,0,0,2022-11-20,true,21.6,468695,160066
431960,0,0,2021-09-19,true,501.4,519080,160067
493520,40,5,2019-12-12,true,343.1,540197,160068
311210,0,0,2021-10-24,true,469.1,542504,160069
271590,0,0,2021-05-22,true,37.3,687602,160070
377160,0,0,2022-09-02,true,123.8,698731,160071
284160,0,0,2021-08-03,true,238.8,884059,160072
1599340,0,0,2022-02-23,true,97.6,887943,160073
42700,0,0,2022-05-04,true,8.4,907652,160074
374320,0,0,2021-07-12,false,199.8,916579,160075
686810,0,0,2021-04-05,true,106.7,6501398,160076
291550,0,0,2016-08-31,true,11.4,6526001,160077
413150,3,0,2016-12-30,true,75.8,6533373,160078
107410,0,0,2020-10-30,true,348.5,6545638,160079
289070,0,0,2021-02-19,false,202.6,6551056,160080
377160,0,0,2020-03-17,true,156.9,6599452,160081
261550,0,0,2021-09-16,true,125.7,6603101,160082
1174180,0,0,2021-02-14,true,36.9,6619431,160083
1789480,2,0,2022-12-26,true,46.1,6623764,160084
230410,0,0,2016-11-22,true,758.9,6721359,160085
1222670,0,0,2021-08-30,true,32.6,6760579,160086
976730,0,0,2020-08-20,true,226.8,3102600,160087
304390,6,0,2017-04-06,false,125.6,4946790,160088
1286830,0,0,2021-03-15,true,50.6,6581178,160089
218620,10,0,2015-11-14,false,987.7,6037,160090
244850,29,2,2018-05-08,false,193.8,15942,160091
1172470,0,0,2021-05-20,true,128.4,69520,160092
1599340,0,0,2022-03-27,true,72.8,110507,160093
1245620,0,0,2022-04-16,true,136.3,117912,160094
284160,0,0,2021-01-14,true,14.4,207925,160095
730,0,0,2020-10-13,true,438.6,267224,160096
1248130,0,0,2021-11-27,true,213.6,344352,160097
244210,4,0,2015-06-27,true,794.5,344753,160098
438100,0,0,2022-05-02,true,704.4,352230,160099
1250410,0,0,2022-03-25,true,315.5,355169,160100
252490,0,0,2022-06-07,true,147.3,504357,160101
275850,7,0,2016-09-20,false,13.3,568614,160102
368260,0,0,2022-12-15,true,137.1,669866,160103
1174180,0,0,2021-01-26,true,150.7,790682,160104
582660,2,0,2018-06-05,true,62.9,890653,160105
255710,0,0,2022-11-25,true,86.8,915145,160106
1144200,0,0,2021-12-22,true,106.9,918979,160107
1091500,3,0,2020-12-11,false,106.9,958782,160108
1172620,0,0,2022-05-14,true,2.4,959158,160109
394360,0,0,2021-02-19,true,561.0,1019842,160110
1174180,0,0,2021-01-19,true,77.8,1173573,160111
730,0,0,2022-12-13,true,379.0,1185209,160112
1426210,0,0,2021-04-05,true,11.3,1197990,160113
438100,0,0,2022-01-12,true,21.9,1230740,160114
526870,0,0,2021-06-19,true,183.1,1255280,160115
107410,0,0,2022-11-04,true,76.1,1265060,160116
394360,0,0,2022-03-25,false,239.1,1379526,160117
582660,0,0,2017-06-17,true,353.8,1419552,160118
435150,5,0,2019-12-12,true,104.2,1483294,160119
1240440,2,0,2022-04-27,false,98.0,1504002,160120
1086940,0,0,2020-10-20,true,49.6,1526509,160121
374320,0,0,2016-11-27,true,3.3,1547816,160122
570,2,0,2014-03-31,true,402.2,1634636,160123
438100,0,0,2022-07-27,false,60.0,1754625,160124
1938090,0,0,2022-12-26,true,14.4,1773097,160125
271590,0,0,2017-06-19,true,975.0,1785886,160126
275850,0,0,2016-08-18,true,181.3,1853205,160127
1325200,4,0,2021-04-19,true,186.4,1859410,160128
291550,0,0,2020-11-16,true,181.3,1864761,160129
1332010,0,0,2022-07-28,true,6.9,1921352,160130
289070,0,0,2017-11-29,true,136.4,1957648,160131
304390,3,0,2018-06-25,false,372.7,1978137,160132
271590,0,0,2017-06-27,true,122.1,2006314,160133
221100,3,0,2013-12-24,true,27.4,2026132,160134
438100,0,0,2022-09-10,false,11.1,2143628,160135
270880,0,0,2022-07-25,true,179.7,2147389,160136
703080,0,0,2022-07-14,true,30.5,2261912,160137
250900,0,0,2021-03-03,true,504.9,2283816,160138
292030,0,0,2020-01-05,true,102.7,2400120,160139
1332010,0,0,2022-07-21,true,7.2,2410117,160140
377160,0,0,2020-10-23,false,89.0,2502201,160141
252490,0,0,2020-06-17,true,900.0,2521538,160142
536270,0,0,2020-09-07,true,74.4,2591474,160143
397540,0,0,2020-06-28,true,14.1,2679813,160144
1313140,0,0,2022-08-12,true,22.2,2715636,160145
435150,2,0,2018-06-05,true,117.4,2793642,160146
1086940,0,0,2020-10-07,true,139.0,2809217,160147
250900,0,0,2020-03-25,true,248.2,2819362,160148
613100,0,0,2020-12-13,true,424.3,2879029,160149
397540,0,0,2020-03-26,true,239.1,2921963,160150
1361210,0,0,2022-11-23,true,23.2,2973291,160151
620980,0,0,2021-01-18,true,1.6,3012314,160152
255710,0,0,2017-05-13,true,27.2,3042920,160153
1938090,0,0,2022-11-27,true,86.3,3059307,160154
377160,0,0,2020-07-12,true,302.4,3097747,160155
394360,0,0,2019-04-09,false,5.2,3122433,160156
678950,0,0,2021-05-05,true,11.2,3199671,160157
244850,0,0,2022-03-01,true,226.2,3209763,160158
1361210,0,0,2022-11-24,true,27.9,3211499,160159
252490,0,0,2019-11-12,true,133.1,3299597,160160
1384160,3,0,2021-07-04,false,28.0,3301664,160161
489830,0,0,2018-01-05,true,930.5,3335117,160162
270880,0,0,2016-02-15,true,41.9,3445739,160163
582010,2,0,2021-01-12,true,634.7,3450344,160164
620980,0,0,2018-05-20,true,39.4,3529202,160165
570,0,0,2015-12-24,true,475.2,3529482,160166
1091500,2,0,2020-12-19,true,194.3,3540559,160167
1290000,0,0,2021-09-11,true,5.1,3606322,160168
1599340,3,0,2022-03-14,false,94.9,3717464,160169
613100,0,0,2020-10-17,true,50.8,3719648,160170
440900,0,0,2020-01-17,true,409.4,3825237,160171
1174180,0,0,2020-05-28,true,81.2,3831041,160172
271590,0,5,2016-12-26,false,329.7,3889608,160173
976730,2,3,2022-07-25,false,20.9,3919640,160174
394360,0,0,2020-09-21,true,340.5,4020230,160175
275850,0,0,2016-08-13,true,77.3,4036114,160176
218620,0,0,2021-11-16,true,465.8,4090543,160177
236390,2,0,2020-06-02,true,103.2,4200515,160178
1091500,0,0,2020-12-09,true,123.9,4210509,160179
1086940,2,0,2021-01-21,false,206.7,4238166,160180
815370,0,0,2019-11-27,true,25.1,4273858,160181
264710,0,0,2020-04-26,true,76.5,4300282,160182
489830,0,0,2020-03-24,true,452.8,4309776,160183
108600,0,0,2014-06-29,true,688.0,4317157,160184
252490,0,0,2016-11-27,true,385.1,4356518,160185
252490,0,0,2020-03-29,false,942.8,4483389,160186
1332010,0,0,2022-11-28,true,2.1,4518093,160187
602960,0,0,2021-11-27,true,66.0,4624932,160188
275850,0,0,2018-08-15,true,89.4,4684960,160189
976730,0,0,2020-07-19,true,171.9,4872880,160190
493520,0,0,2020-05-10,true,144.8,4896731,160191
306130,0,0,2019-11-30,true,72.6,4898685,160192
578080,10,0,2022-03-17,false,1.8,5042877,160193
851850,0,0,2021-02-06,true,31.6,5093319,160194
1096530,0,0,2022-04-20,true,56.0,5112572,160195
306130,0,0,2021-01-17,true,763.9,4592734,160196
238960,0,0,2019-07-02,true,526.7,4717439,160197
230410,0,0,2014-02-06,true,627.3,4725026,160198
686810,0,0,2022-05-23,true,10.1,4773290,160199
1938090,0,0,2022-10-29,false,455.1,4775661,160200
386360,0,0,2020-11-09,true,368.6,4810436,160201
1144200,0,0,2021-12-29,true,13.9,4812555,160202
730,0,0,2021-08-11,true,147.6,4850520,160203
244850,3,0,2020-03-31,true,175.2,4903241,160204
435150,6,13,2017-09-09,false,2.3,4994434,160205
218620,0,0,2018-12-23,true,176.9,5009334,160206
39210,0,0,2019-11-27,true,307.6,5175262,160207
686810,0,0,2022-11-13,false,20.5,5206808,160208
275850,0,0,2022-11-24,true,22.6,5208339,160209
292030,0,0,2018-03-20,true,173.8,5220363,160210
1142710,36,0,2022-02-19,false,2.3,5311768,160211
976730,3,5,2019-12-11,true,403.9,5338110,160212
1286830,0,0,2022-09-24,true,79.2,5387512,160213
275850,0,0,2016-08-28,false,17.7,5435573,160214
271590,0,0,2015-07-28,false,564.4,5478138,160215
392160,0,0,2021-01-06,true,133.7,5503750,160216
236850,0,0,2021-12-17,true,483.3,5508405,160217
275850,0,2,2016-08-13,true,15.3,5524755,160218
546560,0,0,2020-07-21,true,24.7,5539411,160219
289070,3,0,2016-10-26,true,14.5,5660407,160220
374320,3,0,2016-05-16,true,37.0,5735994,160221
294100,0,0,2017-09-24,true,38.2,5782743,160222
526870,0,0,2022-11-23,true,569.0,5786167,160223
386360,0,0,2020-11-27,true,376.2,5820940,160224
289070,0,0,2021-03-27,true,22.9,5835951,160225
105600,0,0,2021-05-19,true,44.0,5903756,160226
4000,0,0,2020-05-02,true,126.5,5960086,160227
359550,0,0,2021-06-16,true,520.8,6004707,160228
397540,0,0,2022-12-30,true,33.6,6028645,160229
975370,0,0,2022-12-06,true,13.6,6098774,160230
526870,0,0,2020-12-03,true,21.3,6250187,160231
289070,0,0,2021-04-08,true,32.6,6387298,160232
218620,2,0,2014-12-21,true,728.2,6455008,160233
292030,0,0,2016-09-30,true,226.2,6494119,160234
108600,2,0,2022-07-25,true,166.2,6539279,160235
252490,0,0,2014-02-26,true,152.1,6590910,160236
546560,0,0,2020-04-09,true,17.9,6612796,160237
394360,0,0,2020-08-20,true,346.8,6626776,160238
230410,4,0,2020-04-07,false,473.0,6661220,160239
275850,0,0,2016-08-12,true,44.7,6782923,160240
440900,0,0,2019-05-12,true,54.3,6787362,160241
252490,0,0,2022-07-26,false,600.6,6791043,160242
1313140,0,0,2022-11-24,true,48.7,2755599,160243
1174180,0,0,2022-01-20,true,133.6,4471002,160244
1332010,0,0,2022-07-27,true,11.5,5055091,160245
570,0,0,2021-05-12,true,0.6,6716346,160246
377160,2,0,2018-06-08,true,36.5,4058,160247
976730,0,0,2020-10-21,false,137.6,7778,160248
377160,0,0,2021-06-07,true,462.1,176351,160249
271590,0,0,2019-11-01,true,812.5,195179,160250
244210,0,0,2020-11-29,true,312.1,469513,160251
238960,0,0,2020-03-18,true,273.2,491753,160252
1086940,0,0,2022-12-03,true,166.5,563253,160253
703080,0,0,2022-04-16,true,296.5,642347,160254
1259420,0,0,2022-09-24,true,39.3,659718,160255
252490,0,0,2020-12-26,true,638.1,668375,160256
602960,0,0,2021-02-18,true,274.1,685418,160257
252490,0,0,2022-08-17,false,103.6,711840,160258
250900,0,0,2019-12-07,true,643.9,725004,160259
1172620,0,0,2021-08-24,true,406.3,739400,160260
1091500,0,0,2022-02-16,true,39.0,763824,160261
431960,0,0,2021-06-13,true,532.5,773301,160262
431960,0,0,2022-08-19,true,9.9,780655,160263
244210,0,0,2020-08-26,true,118.8,803595,160264
976730,0,0,2021-10-15,true,8.0,804194,160265
613100,0,0,2021-03-21,true,14.2,804803,160266
304390,0,0,2020-08-07,true,545.9,850128,160267
431960,0,0,2022-01-18,true,61.6,853704,160268
534380,0,0,2022-02-10,true,33.3,872794,160269
284160,0,0,2020-10-27,true,129.7,936384,160270
1091500,0,0,2020-12-14,true,44.0,956782,160271
289070,0,0,2018-03-03,false,67.4,1092866,160272
518790,0,0,2022-10-22,true,10.2,1104370,160273
252490,0,0,2022-06-07,true,139.2,1157959,160274
250900,0,0,2015-08-21,true,21.9,1161537,160275
244850,0,0,2019-11-27,true,2.3,1171618,160276
376210,0,0,2021-06-09,true,195.4,1214197,160277
1085660,0,0,2021-07-08,true,466.9,1315849,160278
271590,0,0,2022-10-22,true,37.3,1330670,160279
493520,0,0,2022-07-08,true,120.0,1391706,160280
359550,2,0,2017-11-23,true,396.1,1438295,160281
431960,0,0,2021-06-11,true,1.2,1454779,160282
1811260,0,0,2022-10-08,false,35.8,1484109,160283
291550,0,0,2021-12-15,true,59.0,1605075,160284
271590,0,0,2022-06-02,true,9.3,1619986,160285
252490,2,0,2017-01-01,true,85.9,1881528,160286
261550,0,0,2020-04-03,true,30.4,1955552,160287
550,4,0,2015-07-08,true,43.9,1957175,160288
255710,0,0,2022-11-21,true,284.7,1966137,160289
1085660,0,0,2022-05-24,true,657.7,2056984,160290
218620,0,2,2015-06-28,true,188.8,2076388,160291
218620,0,0,2017-06-12,true,657.6,2122733,160292
1919590,0,0,2022-10-01,true,50.8,2140060,160293
238960,0,0,2013-12-09,true,139.4,2204970,160294
250900,0,0,2017-06-15,true,131.3,2462857,160295
294100,0,0,2022-08-11,true,185.2,2504678,160296
1174180,0,0,2019-12-29,true,180.0,2597930,160297
570,0,0,2016-01-12,true,76.8,2638998,160298
435150,0,0,2018-03-31,true,229.1,2679596,160299
221100,0,0,2018-12-12,true,58.3,2704421,160300
397540,3,0,2020-03-25,true,115.7,2712325,160301
782330,51,0,2020-05-17,false,23.3,2739643,160302
1938090,0,0,2022-10-28,true,60.9,2832872,160303
275850,6,0,2016-09-16,false,31.2,2851146,160304
275850,0,0,2021-07-17,true,355.1,2856084,160305
1794680,0,0,2022-08-02,true,21.9,2889869,160306
377160,0,0,2022-05-08,true,201.6,2903192,160307
814380,0,0,2021-06-30,true,151.7,2908995,160308
1240440,2,0,2022-05-15,false,57.0,2922094,160309
255710,0,0,2017-09-21,true,628.5,3041404,160310
105600,0,0,2021-11-24,true,239.5,3057453,160311
304390,0,0,2020-03-22,true,467.4,3109349,160312
271590,0,0,2021-04-04,true,154.2,3122685,160313
218620,2,0,2015-03-18,true,53.5,3131808,160314
976730,0,0,2020-04-22,true,260.1,3156058,160315
536270,5,0,2021-06-25,false,8.3,5549001,160316
221680,0,0,2019-11-05,true,126.4,5556463,160317
534380,2,0,2022-02-06,true,135.1,5565120,160318
108600,0,0,2022-03-29,true,84.3,5668419,160319
377160,0,0,2020-08-17,false,188.1,5744955,160320
1850570,0,0,2022-04-07,true,50.1,5747022,160321
394360,0,0,2022-10-25,false,827.2,5830397,160322
578080,2,0,2018-01-29,true,30.7,5880870,160323
271590,0,0,2021-08-08,false,256.1,5991947,160324
397540,5,0,2020-06-15,false,98.2,5997015,160325
238960,0,0,2014-10-08,true,212.4,6000032,160326
271590,0,0,2019-12-08,true,755.5,6002251,160327
526870,0,0,2022-01-17,true,90.2,6059758,160328
4000,0,0,2022-12-08,true,21.8,6117765,160329
107410,0,0,2019-10-30,true,497.5,6147570,160330
261550,0,0,2020-08-25,true,107.6,6186966,160331
377160,0,0,2022-09-11,true,80.1,6192855,160332
397540,0,0,2022-10-15,true,105.7,6193428,160333
1599340,0,0,2022-02-21,false,16.1,6217768,160334
394360,0,0,2019-03-10,true,192.8,6227717,160335
1250410,0,0,2020-08-20,false,8.3,6344222,160336
730,0,0,2020-05-30,true,119.1,6401359,160337
730,3,0,2018-12-13,false,31.5,6417137,160338
518790,0,0,2022-05-01,true,13.6,6446230,160339
394360,0,0,2021-12-25,true,499.8,6479371,160340
526870,0,4,2020-08-19,true,57.1,6601447,160341
359550,0,0,2020-02-01,true,106.4,6606001,160342
1174180,0,0,2021-04-03,true,82.0,6620322,160343
1086940,0,0,2020-10-27,true,102.1,5753205,160344
346110,2,0,2015-08-29,true,11.9,6295679,160345
105600,0,0,2022-07-22,true,38.6,13462,160346
509980,0,0,2021-04-09,true,7.9,110152,160347
431960,0,0,2021-07-18,true,992.2,138253,160348
578080,2,0,2017-12-01,false,604.0,138822,160349
1419170,0,0,2022-09-26,true,649.5,144682,160350
289070,0,0,2020-06-15,true,33.7,166675,160351
275850,222,15,2018-07-01,true,89.7,178550,160352
1091500,3,2,2021-05-25,false,15.6,219226,160353
275850,0,0,2020-12-27,true,327.4,221781,160354
1091500,5,0,2022-02-24,false,10.8,225965,160355
292030,0,0,2019-12-26,true,82.6,241667,160356
1794680,0,0,2022-11-29,true,0.3,255250,160357
1091500,2,0,2020-12-14,false,100.9,256691,160358
1091500,2,0,2020-12-09,true,41.3,266552,160359
526870,0,0,2021-07-13,true,19.1,284410,160360
703080,0,0,2020-12-19,true,884.3,401265,160361
252490,0,0,2022-07-25,true,31.6,461458,160362
